"When differentiating by immigration status in relation to U.S. educational attainment, a net disadvantage for AA-1.25 (Asian American individuals who completed their education outside of the U.S. prior to college and attended college in the U.S.) is consistently evident after controlling for field of study. AA-1.25 are heavily concentrated in STEM but their earnings tend to lag behind measurably comparable whites.",1
"The conventional measurement of family class origin (father-only) will underestimate the total origin–destination association. The mother + father model shows that origin-destination association has strengthened over the cohorts, and therefore social fluidity has declined, particularly for the most recent cohort.",1
The study tests the claim that members of the president’s party will be advantaged in the contest for distributive benefits.,1
"The study tests the claim that development and gender equality should exhibit an S-shaped, nonmonotonic pattern: first increasing as economic development confers improvements in economic, social, and political rights, then plateauing or declining as discriminatory institutions limit women’s developmental opportunities. Finally, as income increases beyond a certain threshold, it leads to the evolution of new norms and institutions that support gender equality; the portion of the claim tested for the SCORE program is the final stage of the hypothesized model.",0
"The study tests the claim that ceteris paribus, a greater share of VIIT [vertical intra-industry trade] in the bilateral trade increases the probability that two countries will form a preferential trade agreement.",1
Hypothesis 2c: The moderating effect of LMX on the curvilinear link between prohibitive voice and managers’ evaluations is stronger than that between promotive voice and managers’ evaluations.,0
"Specifically, the third hypothesis reads that under self-uncertainty, individuals high in Honesty-Humility shift toward distrust",0
"In Experiment 1, when 13-month-old infants observe two agents with Different Insides but identical outsides, they have a strong impression of two different individuals participating in the event, searching longer to check for a second agent in the ‘2-Object, 1-remain’ condition than the ‘1-Object, box empty’ condition. By contrast, when infants observe two agents with identical insides but different outsides, their impression of two different individuals is statistically the same as the impression of one individual in the 1-Object Box Empty trial.",0
"Visuomotor routines of both finger counting (FC) and reading direction (RD) influence the representation of non-numerical ordered sequences (days of the week), so the fastest mappings result when both routines are compatibly oriented.",0
"Infants systematically requested absent high quality (HQ) objects more often than absent low quality (LQ) objects. That is, they pointed more often to an empty plate when it previously contained HQ objects while the other still contained LQ objects than when both plates previously contained objects of the same quality, suggests that individual infants flexibly adjusted their pointing based on what it was that they wished to request.",0
"Positive moods validate thoughts about pushing in the active decision frame (‘‘yes, it is appropriate to push’’) and validate thoughts about not pushing in the passive decision frame (‘‘yes, it is not appropriate to push’’), inducing utilitarian responding in the active frame and non utilitarian responding in the passive frame. In contrast, negative moods invalidate thoughts about pushing in the active decision frame (‘‘no, it is not appropriate to push’’) and invalidate thoughts about not pushing in the passive decision frame(‘‘no, it is not appropriate to not push’’), inducing non utilitarian responding in the active frame and utilitarian responding in the passive frame.",1
"Performance on trials immediately following a rare NOGO trial (where the correct response is a ‘withhold’, i.e. no response) will be adversely affected, and this effect will vary as a function of the temporal distance from that challenge. Under the assumption that making an error is more salient, and requires additional processing  the impact of NOGO error trials should be stronger and/or more persistent than that of NOGO trials with successful withholds, though both types of NOGO trials will adversely affect performance on subsequent trials",1
"4-year-olds who were asked to predict what items would be needed by another, similar, child to play a novel game in the future from a position 180-removed from the familiar one did so more successfully than children asked to predict the same for their own future needs.",0
7-year-old children show a disproportionate inversion effect for faces,1
people who experienced a major earthquake (living in the city/town where a major earthquake hit) are more likely to hold a pro-social job than those who have never experienced a major earthquake,0
There is a nonlinear effect of age on personality traits.,1
Achieving an AP exam score that counts for college credit promotes the completion of postsecondary degrees (H2).,1
Average civic participation will be higher in treated communities than in control communities (Hypothesis 9).,1
The study presents the finding that there is a correlation between historically recorded conflicts in Africa between 1400 and 1700 and the more recent experience of civil conflict (and political violence).,0
"The study tests the claim that the more unequal the distribution of unionists across affiliated unions, the lower the likelihood that the union confederation controls strike funds.",0
The study tests the claim that oil abundance has an adverse effect on media freedom in nondemocracies.,1
"In Experiment 1, participants who were asked to estimate the upper bound of a distribution (e.g. taxi cab numbers at a taxi company) made predictions that reflected the effects of multiple observations in a way consistent with Bayesian inference and with a “density” heuristic, but not with other existing heuristics that the authors consider.",1
Adolescents who perceive a less than 50 percent chance of being killed by age 21 are less likely to commit burglary compared with those who perceive a 50-50 chance of being killed by age 21.,0
We predicted that the high openness to experience group's semantic network would have a lower average shortest path length (ASPL) than the low openness to experience group's network.,1
We hypothesized low felt security would be associated with low relationship satisfaction at T1,1
"there is a direct association between authoritarianism and ill-being, operationalized as depression",0
Mergers and acquisitions will have a positive net effect on the marketing efficiency of the merged firms in the post-merger years compared to the pre-merger years.,0
Unlearning has a positive association with exploitation of knowledge.,1
A buyer's adoption of employee rights protection associates positively with its financial performance.,0
A price-matching guarantee (PBG) with medium refund depth (PMG x 3) earns higher overall value perceptions compared to no guarantee.,0
The level of industry dynamism will negatively moderate the relationship between CEO tenure and future firm performance.,0
"Mall image has a significant positive association with mall attitude, suggesting that a mall rated highly on the mall image measure is more likely to have loyal customers.",1
We selected the claim that the performance level and the degree of cognitive complexity of strategic groups are relate positively over time,0
"We hypothesized that narcissists would be unwilling to apologize for their interpersonal transgressions, and that reduced levels of self-reported empathy and guilt would serially mediate this effect.",0
"Labor union participation bears a significant relationship to Latino immigrant parents’ critical engagement in their children’s schools: actively participating in protests or other union campaign efforts corresponds with parents’ greater participation in school activities such as Title I school-site councils, Bilingual Advisory Committee, or other advisory meeting where parents helped make decisions about their children’s school.",0
"The annual change in the competitor union membership ratio is positively related to the annual rate of change in union density, indicating an an important role for direct competition between rival federations. (Hypothesis 1b).",0
"The study presents the finding that horses, unlike dogs, can be enticed to respond with individual effort to pecuniary incentives over and above selection and the TOV [thrill of victory] effects; the response of horses to pecuniary incentives is the portion of the finding selected for the SCORE program.",1
The study tests the claim that great powers that have involuntarily lost territory will be more likely to target states over which they hold a significant relative military advantage.,0
"Where national governance is poor, the World Bank might be more likely to create projects that are subnationally targeted such that the government will have less discretion over implementation.",0
We hypothesized that Partner's Previous Choice would predict Current Choice,0
"Intralocus sexual conflict (IASC)  models predict more positive relationships between sex-typical expression of sexually dimorphic traits and sibling fitness in same-sex sibling pairs than in opposite-sex sibling pairs, reflected in a Sibling Sex by Sexually Dimorphic Trait interaction",0
There is a difference between prosocial and proselfs (two categories of the social value orientation) in their expectations of others’ cooperation.,1
Individuals higher in rash impulsiveness will find it more difficult to inhibit approach motivation towards substances despite the negative consequences that may ensue.,1
We hypothesized that neuroticism (N) was positively associated with body weight at baseline.,0
"idiographic stimuli (first name, birthday) are more central and therefore assess self-concept in Implicit Association Tests (IATs) more validly than generic and nonspecific stimuli (me, you).",0
we expected that approach temperament predicts attentional biases for pleasant stimuli.,0
that perceptions of reciprocity of support will differ between parents and adult children depending on whether observed (i.e. unadjusted) or unique of the relationship are analysed,0
"Among heterosexual romantic dyads, optimists perceive lower levels of stress",1
we hypothesized that agreeableness operates as a primary spontaneous behavioural tendency setting the basis for mastery experiences in prosocial interactions,1
we expected women to be stereotyped as more easily misled than men in negotiations,1
"This study presents the finding that delegates subjected to high treatment intensity, because of higher Internet subscription rates in their provinces, demonstrate robust evidence of curtailed activity in the query sessions, avoiding participating in legislative activities that could embarrass regime leaders.",1
The study tests the claim that military regimes and monarchic regimes are more likely than democratic regimes to maintain fixed exchange rates (Hypothesis 2); the portion of this claim selected for the SCORE program compares military regimes to democratic regimes.,0
Public opinion about US foreign policy in other countries affects the foreign policies of those countries toward the US (Hypothesis 1).,0
"The study tests the claim that while information mediation will sometimes be observed as successful, disaggregating the cases of information mediation should reveal that knowledgable mediators are always present in the successful cases, whereas mediators without independent knowledge are generally unsuccessful.",0
"Duration compression (the under-reporting of presentation time for a prime-target pair) varies as a function of the spatial separation of the prime and the target: the closer the two stimuli, the larger the compression effect.",1
"Because high-status Fijians are expected to display indicators of friendliness, such as happy expressions, and to not display overt status-indicating expressions, such as pride, Fijians hold particularly strong explicit associations between happy displays and high status.",1
"College seniors and recent college graduates who were unsuccessful at securing a job after graduation were asked to reason about how the economic recession characterizing the United States economy at the time of the study would influence their career prospects, from either an immersed or distanced perspective. Responses from participants in the distancing condition displayed more intellectual humility in spontaneous reflections.",0
"In Experiment 1, neither the UVSD nor the DPSD provides a consistently superior description across words and travel scenes, whereas the VRDP [the variable-recollection dual-process model] provides an excellent fit to both types of materials, outperforming a superset model that reflects the phenomena of both the DPSD [dual-process signal detection] and UVSD [unequal-variance signal detection] models.",1
"Supervised classification learning produces relatively inflexible representations, because classification learners attend to Dimension 1 while learning As and Bs, and to Dimension 2 while learning Cs and Ds, learning to ignore Dimension 3, which is required to distinguish As and Cs. In contrast, because inference learners acquire within-category information about all three dimensions, they are more successful on the novel contrasts, even when all participants are tested in a classification task.",0
"Individual differences in computation abilities were driven by visuospatial factors in Anindilyakwa-speaking Northern Territory children, such that children with higher Corsi Blocks scores also had higher scores on a culturally appropriate computation task.  This was comparable to the relationship found for English-speaking children, indicating that similar spatial capabilities support the calculation abilities of indigenous children with few number words and the calculation abilities of non-indigenous children.",0
We selected the claim that responses to probabilistic expectations of arrest will be affected by anchoring. Individuals exposed to a high anchor will report higher subjective probabilities compared with those exposed to a low anchor…,1
"Offenders are more likely to commit a crime in an area in which any of their close family members —parents, siblings, or children—currently live when compared with otherwise comparable areas in which no family members ever lived.",1
"We hypothesize that after a failure experience, one’s inhibitory capacity increases self-confidence during the pre-actional phase",0
"Compared with other design combinations, aesthetic middle designs result in the most favorable purchase intentions for hedonic products.",1
A positive relationship exists between the level of firm creation activities and the output of knowledge production in a given(home) region.,0
Web-mediated virtual information (WMVI) influences telepresence positively (Hypothesis 2).,0
negotiators achieve better distributive outcomes when their counterparts felt sympathy toward them,0
"We selected the claim (Hypothesis 1) that ties to kin are more likely to be perceived as difficult than ties to non-kin; specifically, that that among 50- to 70-year-olds, the log-odds of a mother being named only in response to the “difficult” name-eliciting question were significantly higher than for more distant relatives",0
"The greater the availability of middle-skilled jobs, the greater the likelihood of marrying prior to having a first birth.",1
"The amount of time a father spends with his children without his spouse present, taking responsibility for the solo care of children, is positively correlated with a mother’s employment status and work hours.",0
"For sophisticated word type ratio (SWTR), following two significant increases in the 1970s and the 1990s, the 2000s achieved a significantly higher ratio than all other decades. The claim selected for the SCORE project is the comparison between the 1970s and 2000s ratios.",1
"In an experimental setting, products that produce no social harm trade at higher prices than socially harmful products.",1
"The study presents the finding that to the degree that any statistically significant relationships are detectable, they point to a resource blessing: increases in natural resource income are associated with increases in democracy. This is particularly the case among countries that had low per capita incomes before they discovered resources.",0
The study tests the claim that individuals expressing most concern about the impact of immigration on the national community will be most distrusting of politicians and political institutions (Proposition 1).,1
The study tests the claim that regime competition regarding social provision during the cold war stimulated a welfare race in which the nations affiliated to one bloc attempted to outcompete their counterpart (H1).,0
The positive association between a developing country having a BIT [bilateral investment treaty] with a developed country and the two states being more likely to sign a PTA [preferential trade agreement] will decrease as the overall number of BITs signed by the developing country with other wealthy states increases (Corollary 1).,0
The study presents the finding that the similarity of changes in RED food intake explained why children and their parents tended to show similar weight maintenance patterns following treatment completion.,1
Usage of Facebook and Twitter will have a positive effect on awareness of electoral fraud (Hypothesis 1).,1
"Increases in foreign ownership (FDI and portfolio equity) transactions reduce turnout, and do so more than increases in international trade (Hypothesis 4a); the portion of this hypothesis selected for the SCORE program is that increases in foreign ownership transactions reduce turnout.",1
"Poor people are more likely to support illiterate voting rights than are rich people (Hypothesis 2 -- Materialism). In the context of the larger study, H2, positing material motivations, explains what people think privately about those rights, and the author predicts it should be found when the question is asked unobtrusively.",0
Having a top executive with strong participation in the Committee for Economic Development (CED) will be positively associated with employment during recessions.,1
Higher intra-industry trade is associated with a lower likelihood of dyadic conflict (Hypothesis 1).,0
"The study presents the finding that as the number of parties in the system increases so too does the dispersion of parties, but only up to a point. The boundaries of a finite policy space appear to expand up to five parties; the positive relationship between number of parties and dispersion of parties is the portion of this finding selected for the SCORE program.",0
"We selected the claim that as a dimension of “minority threat”, the size of the black population in a police department’s jurisdiction has a curvilinear (quadratic) association with the a police department's participation in the 1033 program (i.e. acquiring property from that program).",0
"We selected the claim that to the extent that work restricts participation in risky activities via routine activities, it has the capacity to forestall situational inducements toward crime. Here, routine activities comprise unstructured leisure activities as well as substance-using behaviors.",1
Employees who decide to be absent from work when coworkers are often absent do so because of strong norms that approve of absenteeism and weak norms that disapprove of absenteeism.,1
"We selected the claim that the pattern of constraint between issue domains that characterizes “alternatives"" is substantively different from that exhibited by the two other groups.",1
"The study tests the claim that larger intervention effects of imagery interventions on behavioral outcomes in health contexts could be expected in studies of higher methodological quality, with lower methodological bias, of longer duration, and conducted in older samples; the comparison based on sample age is the portion of this expectation selected for the SCORE program.",0
Individuals who reach levels of physical activity comparable with those recommended by the Centers for Disease Control and Prevention have attenuated affective reactivity compared with those who do not (Hypothesis 1).,1
"The study tests the claim that Brazilians’ everyday discussions of politics between 2002 and 2006 equalized preexisting individual-level knowledge gaps in basic, factual political information that was broadly diffused through the media, and that this led to closing knowledge gaps across neighborhoods.",1
The study presents the finding that interest guilds with greater levels of economic activity produce more organized interests.,0
Regulatory independence is associated with perceptions of higher regulatory quality (Hypothesis 1).,1
Team familiarity moderates the relationship between communication and team performance such that this relationship is stronger in familiar teams than in unfamiliar teams.,1
Participants in a mock death penalty trial are more likely to favor a death penalty verdict after jury deliberation.,1
"The central hypothesis of this study is that being close to gang members in one’s net-work increases the likelihood of victimization through a process of social exposure: If gang members are at elevated risk of victimization, then being associated with a gang member carries with it an elevated risk through a process of indirect exposure.",0
"The study presents the finding that democracy does in fact spread as the democratic domino theory contends. However, democratic dominoes fall significantly “lighter” than foreign policy applications of this principle pretend. Countries “catch” only about 11% of their average geographic neighbors’ changes in democracy.",1
"We expect our results to be consistent with past research, which indicates that extraversion should be a strong predictor of friendship satisfaction",1
"We expected that regardless of whether people were in a prediction or no-prediction condition, when they learned that they would earn $10 if the target was true, this would cause them to desire that outcome.",0
Psychological ownership and change type will interact to affect the adoption of others’ suggestions for change,1
"Compared to individuals who experience neutral feelings, we expect individuals who feel anxious to be more likely to make low first offers.",0
Dyads with higher cultural intelligence (CQ) will engage in more sequences of integrative information behaviors (reciprocal or complementary) than dyads with lower CQ.,0
"We selected the claim that in Newark, NJ in 1880, people lived near similar people at a very local (street segment) scale.  This was particularly the case when similarity is defined along race/ethnic lines.",1
By the end of World War II (or at least by the 1950s) there was an almost complete separation of PR [proportional representation] and majoritarian countries with the former spending notably more than the latter.,0
"The study presents the finding that greater recent acts of HIV-related social support was a predictor of higher current (i.e., state) HIV treatment self-efficacy, even when adjusting for important person-level covariates such as age, SES, race, and time on ART [antiretroviral therapy].",1
"The study tests the claim that compared to both comparison groups (control and TPB [theory of planned behavior]), the AR [anticipated regret] intervention should result in a greater proportion of registered donors.",0
"The study tests the claim that, controlling for recipients’ reports of received support, on days when support provision was reported by spouses, patients would feel greater relationship intimacy and that this effect would be independent of the patients’ perception of support receipt (see Figure 1, Path 3).",1
The study tests the claim that the effect of media influences will be lower among persons who score higher on good self-control.,0
The study tests the claim that both the greater reliance on taxes in the state budget and the greater share of state revenue in GDP should be associated with better human rights practices; the association of reliance on taxes in the state budget with better human rights practices is the portion of this claim selected for the SCORE program.,0
"Participants should be more likely to exhibit system justification, and rationalize and justify restrictive policies, when their cognitive resources are taxed.",0
"As work-group organizational identification (OI) diversity increases, the positive relationship between the focal employee’s OI and (a) the supervisor’s OI will become weaker",0
Assertiveness will moderate the relation betweenDominance perceptions and organizational attraction,0
"H2: Actual agreeableness, openness, and ethnic diversity will each be negatively associated with creativity in groups using face to face communication (FTF).",0
the inﬂuence of perspective on information search was mediated by feeling discomfort,0
Responsible participants’ preferences will be more in favor of the chosen alternative than non-responsible participants’ preferences.,1
"psychological contract breach at time 1 led to subsequent politics perceptions and procedural justice at time 2, as implied by the selective perception trigger model, or vice versa.",0
Workers who are most at right of chronic stress at home and on the job benefit the most from the STAR intervention (Hypothesis 3); women who participate in STAR experience lower levels of psychological distress.,0
"Hypothesis 3: the effects of directional motivation are greatest for those individuals who possess the most political knowledge; consequently, there is an interaction effect between political knowledge and being exposed to an ideologically aligned post, such that the difference in the accuracy ratings of participants who are assigned to an ideologically aligned post and those assigned to an unaligned post is greater for participants with high levels of political knowledge than it is for participants with less political knowledge",1
"The teachers studied fell into two groups, an 'upward' group showing increasing teacher motivational support and reciprocal student engagement, and a  'stable' group in which teacher motivational support and student engagement showed stable or declining trajectories over 3 years. For the purposes of the SCORE project, the specific test of interest is the difference between these two groups in motivational support at Year 2",0
"Students learn more Earth systems science when professional development for their teacher provides them with explicit instruction in models of teaching; specifically, students whose teachers were assigned the ESBD (Earth Science by Design) condition outperformed students in the Control condition, providing evidence to support the importance of providing explicit instruction in models of instruction as part of professional development.",0
Private high school attendance (one facet of high school organizational habitus) is positively related to 4-year Hispanic-serving institution (HSI) enrollment.,1
"There is a significant and positive matching effects due to pairing students with same-race teachers, such that when teaching Black students, Black teachers in the lower end of the teacher test distribution are estimated to have impacts that are approximately the same as White teachers at the upper end of the distribution",0
"When the teacher was interviewed in the classroom, the clinicians and teachers generally agreed about whether a child should be referred, have more intervention, or have no follow-up",1
"The study tests the claim that, controlling for weight status and pubertal development, sexual minority males would report higher levels of desire for toned/defined muscles and concerns with weight and shape than heterosexual males; the higher levels of desire for toned/defined muscles is the portion of this hypothesis selected for the SCORE program [note that pubertal development was dropped from the analyses in the results reported here].",0
"Controlling for receipt of public assistance, African-American girls were close to 40% less likely than European-American girls to be vaccinated.",0
"The Psychological Inventory of Criminal Thinking Styles (PICTS) instrument has good incremental validity with respect to predicting general recidivism when age, prior charges and the Psychopathy Checklist: Screening Version (PCL:SV) are controlled.",0
Exposure to opportunities for delinquency partially mediates the relationship between unstructured socializing and delinquency.,0
"we hypothesized that for direction of effort, expectancy and value would positively interact with each other",0
"After controlling for parent and peer relationships, alienation in teacher–student relationships was significantly negatively associated with students’ life satisfaction",0
Students with LD who received CSR delivered by their general education teacher as part of their grade-level reading instruction approximately two times each week for 14 weeks made significantly greater gains in reading comprehension than students with LD who did not receive CSR instruction.,0
"Union transition patterns among cohabitors in the recent cohabiting cohort is significantly contingent on cohabitors’ educational attainment. Specifically, educational disparities in the probabilities of transitioning to marriage have become statistically significant among the 2005–2010 cohabiting cohort due to drastic drops in the probabilities of transitioning to marriage among all non-college-educated cohabitors in the recent cohabiting cohort.",1
We selected the claim that the quality of maternal and child health care has deteriorated in regions with high recent HIV prevalence relative to regions with low recent HIV prevalence.,1
"The study presents the finding that low SES [socioeconomic status] in childhood was associated with higher HR [heart rate] and SBP [systolic blood pressure] during the recovery window following acute stress in adulthood, independent of BMI [body mass index], current smoking, current SES, age, race, marital status, and perceptions of task demand; the association between SES and HR is the portion of this finding selected for the SCORE program.",0
"States experiencing foreign imposed regime change following interstate wars are more likely to experience civil war onset than states experiencing foreign imposed regime change in other contexts, and states not experiencing foreign imposed regime change (Hypothesis 1); the comparison of states experiencing foreign imposed regime change following interstate wars to states that did not lose a war and did not experience a foreign imposed regime change is the portion of the hypothesis selected for the SCORE program.",1
"This study examined whether the modular approach (MATCH-ADC [Modular Approach to Therapy for Children]) was associated with greater therapist satisfaction relative to standard EBT manuals (the use of three separate manualized EBTs [evidence-based treatments] for anxiety, depression, and conduct problems) and usual care; the comparison of the modular approach to usual care is the portion selected for the SCORE program.",0
"The authors predicted that a positive bias, identified in childhood, would partially or fully mediate the relation between having ADHD [attention-deficit/hyperactivity disorder] in childhood and later risky driving and sexual behaviors 8 years later. Results provide strong support for this hypothesis in regard to risky driving behavior but very limited support relative to risky sexual behavior; the portion of this claim selected for the SCORE program is for driving behavior.",0
people can accurately judge leadership domain from facial cues,0
Leaders' workplace alcohol consumption will be positively associated with abusive supervision,1
We selected the claim that female current smokers exhibit higher rate ratios of death due to hypertensive heart disease than non-smokers,1
Homogeneity of prior-related knowledge has a positive impact on work-group knowledge acquisition.,0
The study presents the finding that greater proportion MI [motivational interviewing] consistent skills was associated with greater proportion of change talk and greater proportion of change talk was associated with risk behavior reduction; the association of greater proportion MI consistent skills with greater proportion of change talk is the portion of this finding selected for the SCORE program.,0
The study tests the claim that intervention assignment will attenuate relations between depressive symptoms and craving.,1
The study tests the claim that the change talk that occurred in the MET [motivational enhancement therapy] sessions should be associated with improved substance abuse outcomes.,1
Contrary to the claim that immigrant competition impedes chances for upward socioeconomic mobility by limiting entry-level opportunities for young adults this research finds a robust positive point-of-entry effect of immigrant population concentration on earnings over the course of a career and on occupational status of young adults as they enter the labor market.,1
We selected the claim that that progressive political groups are the key associational predictors of Bill of Rights Defense Committee (BORDC) passage nationwide.,1
"After controlling for school, prior achievement, cohort, and student background characteristics,  English proficiency is predictive of taking honors courses, indicating that schools place students into lower track classes based on their English proficiency",1
Students who stated that they did not wish to obtain a certificate were more likely to drop out of the online course than those who did intend to obtain a certificate of completion.,1
"Students were more accurate at answering tree-thinking questions and used more sophisticated reasoning when relationships were depicted in a tree rather than a ladder, an effect that extended to students both stronger and weaker biology backgrounds for questions indexing skill IV (evaluating relative evolutionary relatedness, e.g. asking whether camels or whales are more closely related to giraffes; the correct answer is whales because they share a more recent common ancestor with giraffes than do camels.)",1
"Computer-assisted implicit discovery of the add-1 rule (recognizing, e.g., that the sum of 7+1 is the number after “seven"" when we count)—instruction that asks children to relate their answers to both number-after and add-1 questions to a number list—is more efficacious in promoting fluency (responding correctly and quickly) with unpracticed n + 1 or 1 + n items than regular classroom instruction and practice with these combinations.",0
Ratings of an executive's bravery will be positively related to his or her performance,0
The effect of the leader's emotion on the leader's evaluation will be mediated by the participants' affect,0
"Team type will moderate the effects of transformational leadership on team performance, such that there will be a stronger association between transformational leadership and team performance in virtual teams than in face-to-face teams",0
"The centerpiece of this article is the individual-level analysis, which reveals that living in less-segregated residential neighborhoods reduces  segregation at the work-place level.",0
Participants in the Mom-Net [Internet-facilitated cognitive–behavioral therapy intervention] condition demonstrated significantly greater reduction in depression as indexed by self-report questionnaire (primary outcome).,0
The study tests the prediction that lower risk patients would relapse significantly less than higher risk patients.,1
"The study presents the finding that the introduction of both cognitive restructuring and exposure tasks was followed by significant acceleration in the rate of progress in treatment, a finding that emerged across therapist ratings of overall symptom severity and global functioning; the significant acceleration for overall symptom severity following the introduction of cognitive restructuring is the portion of this finding selected for the SCORE program.",1
"The present trial provided encouraging initial data that suggest that the new eBody Project eating disorder prevention program resulted in significantly greater reductions in body dissatisfaction, self-reported dieting, and negative affect relative to educational brochure controls; the finding for reductions in body dissatisfaction is the portion selected for the SCORE program.",1
"The study tests the claim that lower client-rated early alliance would be associated with worse psychotherapy homework completion, medication adherence, and treatment completion; the association with worse psychotherapy homework completion is the portion of the claim selected for the SCORE program.",0
"The more co-operative interactions there are between states in a mediating coalition, the more effective the mediation attempt (HYPOTHESIS 2B).",1
There will be lower levels of insurgent activity in populated rural areas than urban areas or mountainous areas.,1
The study tests the claim that exposure to and positive contact with immigrants will decrease perceptions of immigration-related threats among leftist voters.,1
"Ceteris paribus, voters take the ethnicity of candidates into account (i.e., coethnic candidates should receive better evaluations than non-coethnic candidates running for the same party) (Hypothesis 1 (H1)).",1
"The study tests the hypothesis that levels of hope would be associated with support for conciliatory attitudes, whereas levels of empathy would be negatively associated with support for aggressive attitudes; the association of hope with support for conciliatory attitudes is the portion of the hypothesis selected.",0
Countries with higher levels of education will (ceteris paribus) experience higher levels of terrorism when country-specific circumstances are poor (Hypothesis 2a).,0
We selected the claim that there is excess female distance from parents among married couples.,1
"We selected the claim that compared with living in extended environments of concentrated disadvantage, low-income boys living under localized concentrated disadvantage are expected to exhibit a higher prevalence of risk taking.",0
"Specifically, resets will increase self-eﬃcacy following weak past performance",1
Performance on the interrupting task will be lower when the initial task is prevention framed than when it is promotion framed.,0
"The study presents the finding that averaged over the 54-month follow-up period, the Let Us Protect Our Future intervention reduced self-reported unprotected vaginal sex and heterosexual anal sex and increased self-reported talking to parents about not having sex compared with the control group; the effect on unprotected vaginal sex is the portion of this finding selected for the SCORE program.",0
"In states using random-based assignment procedures, race- and gender-bias may be statistically significant because of the difficulty of monitoring, resulting in eligible female and black justices receiving fewer writing assignments than eligible male and white justices.",0
"In a public good game where monitoring imposes a cost and where the level of monitoring is endogenously selected, the average level of monitoring that group members select will be lower when group members have an opportunity to communicate prior to selecting.",1
The study tests whether being randomly assigned to receive up to 10 pieces of mail increased voter turnout among Republican women in a 2014 New Hampshire Senate election.,0
The study predicts that respondents should be more favorable toward foreign investment projects that generate more job opportunities for the host economy.,1
"The study tests whether, on ballot measures about granting rights to minority groups, mentioning the status of current law in the ballot wording affects whether the respondent favors granting the particular right.",1
The study tests whether a negative message about a candidate followed by a statement that an “independent organization” had checked the facts and found the message to be untrue makes respondents judge the criticism to be less fair.,0
This study tests the claim that an expression of empathy by a Palestinian citizen of Israel (PCI) for suffering not caused by PCIs will cause Jewish-Israeli participants to adopt a more human view of PCIs.,1
The study tests whether results from a framing experiment differ when the experiment is administered to an adult convenience sample versus a national adult sample.,0
"The study presents the finding of beneficial effects of maternal ownership of assets for children's height-for-age, weight-for-height, and weight-for-age Z-scores, even after controlling for a large set of control variables for socioeconomic status, household composition, and environmental characteristics; the effect for height-for-age Z scores is the portion of this finding selected for the SCORE program.",0
The study tests the claim that self-reported experiences of SES [socioeconomic status] discrimination would be independently associated with worse subjective sleep quality.,0
The study finds evidence that economic conditions in developing countries appear to act as a significant “push” factor for doctors. The study shows results from a fixed effects regression model in which the effect of economic conditions is identified off within-country changes in economic growth.,0
The study presents the finding of a decreased burden of psychological symptoms among HIV-affected youth resulting from a psychosocial support group intervention for HIV-affected youth and their caregivers in central Haiti.,1
The study presents the finding that the procyclical relationship between unemployment and mortality is present for some of the working age population.,0
"A central finding of this study is the replication of previous studies showing a strong and consistent relationship between suicidal ideation and behavior and involvement in other risk behaviors, in this case across three diverse populations. Though relationships were high for most individual risk behaviors, the probability of suicidal ideation and behavior increased dramatically for adolescents who reported multiple risk behaviors; the finding for suicidal ideation is the portion of this finding selected for the SCORE program.",1
"Low parental education was associated with persistence of behavior disorders, and with severity of mood, anxiety, and behavior disorders; the association of low parental education with severity of mood disorders is the portion of this finding selected for the SCORE program.",0
"The study presents the finding that use of accurate psychiatric labels may help to counter some potentially stigmatizing attitudes, as these were the strongest predictors of viewing the person as “sick” rather than “weak” for all three disorders.",1
The study presents the finding that loneliness manifested an association with all-cause mortality that persisted after controlling for potential causes of spuriousness and then was attenuated after controlling for health behaviors and depression; the association of loneliness with all-cause mortality is the portion of the finding selected for the SCORE program.,1
The relationship between connective instruction and student engagement was more than seven times stronger than the relationships for rigor or lively teaching.(Research Question 1),0
"Next-youngest sisters cause lower school attendance among teenagers, as well as lower educational attainment and literacy among adult women. Portion of this finding that’s selected is that next-youngest sisters cause lower school attendance.",0
Terrorist attacks exert a negative effect on female labor force participation and increase the gap between female and male labor force participation rates by influencing female labor supply and/or demand; the negative effect on female labor force participation is the portion of this hypothesis selected.,0
Incompleteness is expected to increase in the number of participants as bargains are harder to achieve.,1
National accounts measure something that is fundamentally connected to people’s well-being.,1
The paper expects knowledge elites to foster the adoption of new technology and therefore growth—especially when the technological frontier expands quickly.,0
The paper conducts this analysis to examine the heterogeneity in the stock market reaction to election outcomes and to determine whether there is a discontinuous relationship between cumulative abnormal returns and the vote share at the 50% threshold.,1
Post-test sales are lower under the Deep Discount condition than under the Shallow Discount condition.,1
The paper investigates a number of potential mechanisms that could mitigate the strength of partisan impulses at the local level. It appears that unique features of the metropolitan area environment in which city governments operate are at least partially responsible for the stark difference in results across the levels of government.,0
The paper finds a positive association between passing the GED and postsecondary enrollment of up to 4 percentage points for men and 8 percentage points for women. Portion selected is “positive association between passing the GED and postsecondary enrollment of up to 8 percent points for women”.,1
Fat tax reform was instrumental in decreasing tax evasion.,1
"Analysis of the Jobs First experiment suggests that women responded to the policy incentives of welfare reform along several margins, some of which entail ...an extensive margin labor supply response.",1
"We find that activity and participation are both positively related to age, labor income, and financial wealth. Portion selected is that activity is positively related to labor income.",1
"The variation in the implied marginal tax rate is significantly related to stock, bond, and commodity returns.",1
"Among firms with high levels of default probability, momentum profits should be stronger when R&D expenditures are small.",1
